Venue,City,Date,Match Type,Teams,Name,Runs,Balls Faced,Balls Bowled,Wickets Taken,Runs Conceded,Overs Bowled,Batting Strike Rate,Bowling Strike Rate,Bowling Economy Rate
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,O Thomas,0,0,6,2,6,1.0,0,3.0,6.0
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,P Negi,4,3,0,0,0,0.0,133.33333333333334,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,NA Saini,0,1,6,0,12,1.0,0.0,0,12.0
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,SV Samson,28,13,0,0,0,0.0,215.3846153846154,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,UT Yadav,0,0,6,0,10,1.0,0,0,10.0
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,LS Livingstone,11,7,0,0,0,0.0,157.14285714285714,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,K Khejroliya,0,0,6,0,17,1.0,0,0,17.0
M.Chinnaswamy Stadium,Bengaluru,2019-04-30,T20,Royal Challengers Bangalore v Rajasthan Royals,YS Chahal,0,0,2,1,0,0.2,0,2.0,0.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,F du Plessis,39,41,0,0,0,0.0,95.1219512195122,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,TA Boult,1,1,24,0,37,4.0,100.0,0,9.25
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,SR Watson,0,9,0,0,0,0.0,0.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,J Suchith,6,15,24,2,28,4.0,40.0,12.0,7.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,SK Raina,59,37,0,0,0,0.0,159.45945945945945,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,CH Morris,0,1,24,1,47,4.0,0.0,24.0,11.75
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,AR Patel,9,9,18,1,31,3.0,100.0,18.0,10.333333333333334
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,A Mishra,8,11,18,0,16,3.0,72.72727272727273,0,5.333333333333333
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,SE Rutherford,2,4,12,0,19,2.0,50.0,0,9.5
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,MS Dhoni,44,22,0,0,0,0.0,200.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,RA Jadeja,25,10,18,3,9,3.0,250.0,6.0,3.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,AT Rayudu,5,2,0,0,0,0.0,250.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,PP Shaw,4,5,0,0,0,0.0,80.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,DL Chahar,0,0,18,1,32,3.0,0,18.0,10.666666666666666
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,SS Iyer,44,31,0,0,0,0.0,141.93548387096774,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,S Dhawan,19,13,0,0,0,0.0,146.15384615384616,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,Harbhajan Singh,0,0,24,1,28,4.0,0,24.0,7.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,RR Pant,5,3,0,0,0,0.0,166.66666666666666,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,Imran Tahir,0,0,20,4,12,3.2,0,5.0,3.5999999999999996
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,CA Ingram,1,5,0,0,0,0.0,20.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-01,T20,Chennai Super Kings v Delhi Capitals,DJ Bravo,0,0,18,0,18,3.0,0,0,6.0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,RG Sharma,24,18,0,0,0,0.0,133.33333333333334,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,B Kumar,0,0,24,1,29,4.0,0,24.0,7.25
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,Q de Kock,69,58,0,0,0,0.0,118.96551724137932,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,KK Ahmed,0,0,24,3,42,4.0,0,8.0,10.5
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,Mohammad Nabi,37,22,24,1,24,4.0,168.1818181818182,24.0,6.0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,Rashid Khan,0,0,27,0,30,4.3,0,0,6.666666666666667
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,SA Yadav,23,17,0,0,0,0.0,135.2941176470588,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,Basil Thampi,0,0,24,0,40,4.0,0,0,10.0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,E Lewis,1,6,0,0,0,0.0,16.666666666666668,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,HH Pandya,25,12,12,2,20,2.0,208.33333333333334,6.0,10.0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,KA Pollard,12,10,0,0,0,0.0,120.0,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,KH Pandya,9,3,24,2,22,4.0,300.0,12.0,5.5
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,WP Saha,25,15,0,0,0,0.0,166.66666666666666,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,BB Sran,0,0,12,0,24,2.0,0,0,12.0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,MJ Guptill,16,12,0,0,0,0.0,133.33333333333334,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,SL Malinga,0,0,24,0,43,4.0,0,0,10.75
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,JJ Bumrah,0,0,28,3,39,4.4,0,9.333333333333334,8.357142857142856
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,MK Pandey,72,48,0,0,0,0.0,150.0,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,KS Williamson,3,7,0,0,0,0.0,42.857142857142854,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,RD Chahar,0,0,24,0,21,4.0,0,0,5.25
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,V Shankar,12,17,0,0,0,0.0,70.58823529411765,0,0
Wankhede Stadium,Mumbai,2019-05-02,T20,Mumbai Indians v Sunrisers Hyderabad,Abhishek Sharma,2,3,0,0,0,0.0,66.66666666666667,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,CH Gayle,14,14,0,0,0,0.0,100.0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,S Sandeep Warrier,0,0,24,2,31,4.0,0,12.0,7.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,KL Rahul,2,7,0,0,0,0.0,28.571428571428573,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,HF Gurney,0,0,24,1,41,4.0,0,24.0,10.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,MA Agarwal,36,26,0,0,0,0.0,138.46153846153845,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,SP Narine,0,0,24,0,29,4.0,0,0,7.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,N Pooran,48,27,0,0,0,0.0,177.77777777777777,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,AD Russell,24,14,18,1,29,3.0,171.42857142857142,18.0,9.666666666666666
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,PP Chawla,0,0,24,0,43,4.0,0,0,10.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,N Rana,0,0,6,1,8,1.0,0,6.0,8.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,Mandeep Singh,25,17,0,0,0,0.0,147.05882352941177,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,SM Curran,55,24,24,0,41,4.0,229.16666666666666,0,10.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,R Ashwin,0,3,24,1,38,4.0,0.0,24.0,9.5
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,AJ Tye,0,2,18,1,41,3.0,0.0,18.0,13.666666666666666
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,Shubman Gill,65,49,0,0,0,0.0,132.6530612244898,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,Mohammed Shami,0,0,18,1,15,3.0,0,18.0,5.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,CA Lynn,46,22,0,0,0,0.0,209.0909090909091,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,Arshdeep Singh,0,0,12,0,24,2.0,0,0,12.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,RV Uthappa,22,14,0,0,0,0.0,157.14285714285714,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,M Ashwin,0,0,12,0,24,2.0,0,0,12.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-03,T20,Kings XI Punjab v Kolkata Knight Riders,KD Karthik,21,9,0,0,0,0.0,233.33333333333334,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,AM Rahane,2,4,0,0,0,0.0,50.0,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,TA Boult,0,0,24,2,27,4.0,0,12.0,6.75
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,LS Livingstone,14,13,0,0,0,0.0,107.6923076923077,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,I Sharma,0,0,24,3,38,4.0,0,8.0,9.5
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,SV Samson,5,8,0,0,0,0.0,62.5,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,MK Lomror,8,3,0,0,0,0.0,266.6666666666667,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,AR Patel,1,1,24,0,16,4.0,100.0,0,4.0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,S Gopal,12,18,24,2,21,4.0,66.66666666666667,12.0,5.25
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,R Parag,50,49,6,0,14,1.0,102.04081632653062,0,14.0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,A Mishra,0,0,24,3,17,4.0,0,8.0,4.25
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,KMA Paul,0,0,19,0,15,3.1,0,0,4.7368421052631575
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,STR Binny,0,1,6,0,6,1.0,0.0,0,6.0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,K Gowtham,6,6,24,0,16,4.0,100.0,0,4.0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,IS Sodhi,6,11,19,3,26,3.1,54.54545454545455,6.333333333333333,8.210526315789473
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,VR Aaron,3,7,12,0,21,2.0,42.857142857142854,0,10.5
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,SE Rutherford,11,6,5,0,2,0.5,183.33333333333334,0,2.4
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,PP Shaw,8,8,0,0,0,0.0,100.0,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,S Dhawan,16,12,0,0,0,0.0,133.33333333333334,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,O Thomas,0,0,6,0,13,1.0,0,0,13.0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,RR Pant,53,38,0,0,0,0.0,139.47368421052633,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,SS Iyer,15,9,0,0,0,0.0,166.66666666666666,0,0
Feroz Shah Kotla,Delhi,2019-05-04,T20,Delhi Capitals v Rajasthan Royals,CA Ingram,12,23,0,0,0,0.0,52.17391304347826,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,WP Saha,20,11,0,0,0,0.0,181.8181818181818,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,UT Yadav,9,4,24,0,46,4.0,225.0,0,11.5
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,MJ Guptill,30,23,0,0,0,0.0,130.43478260869566,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,NA Saini,0,0,24,2,39,4.0,0,12.0,9.75
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,YS Chahal,0,0,24,1,24,4.0,0,24.0,6.0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,MK Pandey,9,12,0,0,0,0.0,75.0,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,K Khejroliya,0,0,24,1,29,4.0,0,24.0,7.25
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,Washington Sundar,0,1,18,3,24,3.0,0.0,6.0,8.0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,KS Williamson,70,43,0,0,0,0.0,162.7906976744186,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,V Shankar,27,18,6,0,16,1.0,150.0,0,16.0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,C de Grandhomme,3,4,6,0,12,1.0,75.0,0,12.0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,YK Pathan,3,4,0,0,0,0.0,75.0,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,Mohammad Nabi,4,3,14,0,26,2.2,133.33333333333334,0,11.142857142857142
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,Rashid Khan,1,2,24,1,44,4.0,50.0,24.0,11.0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,B Kumar,7,5,24,2,24,4.0,140.0,12.0,6.0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,PA Patel,0,3,0,0,0,0.0,0.0,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,V Kohli,16,7,0,0,0,0.0,228.57142857142858,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,KK Ahmed,0,0,24,3,37,4.0,0,8.0,9.25
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,AB de Villiers,1,2,0,0,0,0.0,50.0,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,SO Hetmyer,75,47,0,0,0,0.0,159.5744680851064,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,Gurkeerat Singh,65,48,0,0,0,0.0,135.41666666666666,0,0
M.Chinnaswamy Stadium,Bengaluru,2019-05-04,T20,Royal Challengers Bangalore v Sunrisers Hyderabad,Basil Thampi,0,0,24,0,29,4.0,0,0,7.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,F du Plessis,96,55,0,0,0,0.0,174.54545454545453,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,Harpreet Brar,0,0,18,0,24,3.0,0,0,8.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,SR Watson,7,11,0,0,0,0.0,63.63636363636363,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,Mohammed Shami,0,0,18,2,17,3.0,0,9.0,5.666666666666667
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,SM Curran,6,7,24,3,35,4.0,85.71428571428571,8.0,8.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,SK Raina,53,38,0,0,0,0.0,139.47368421052633,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,R Ashwin,0,0,24,0,23,4.0,0,0,5.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,AJ Tye,0,0,18,0,37,3.0,0,0,12.333333333333334
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,M Ashwin,0,0,18,0,33,3.0,0,0,11.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,MS Dhoni,10,12,0,0,0,0.0,83.33333333333333,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,AT Rayudu,1,2,0,0,0,0.0,50.0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,KM Jadhav,0,1,0,0,0,0.0,0.0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,DJ Bravo,1,1,24,0,27,4.0,100.0,0,6.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,KL Rahul,71,36,0,0,0,0.0,197.22222222222223,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,DL Chahar,0,0,24,0,28,4.0,0,0,7.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,CH Gayle,28,28,0,0,0,0.0,100.0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,Harbhajan Singh,0,0,24,3,57,4.0,0,8.0,14.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,Imran Tahir,0,0,24,0,36,4.0,0,0,9.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,MA Agarwal,7,6,0,0,0,0.0,116.66666666666667,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,N Pooran,36,22,0,0,0,0.0,163.63636363636363,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,Mandeep Singh,11,9,0,0,0,0.0,122.22222222222223,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-05-05,T20,Kings XI Punjab v Chennai Super Kings,RA Jadeja,0,0,12,1,16,2.0,0,12.0,8.0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,Shubman Gill,9,16,0,0,0,0.0,56.25,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,MJ McClenaghan,0,0,24,0,19,4.0,0,0,4.75
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,CA Lynn,41,29,0,0,0,0.0,141.3793103448276,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,KH Pandya,0,0,24,0,14,4.0,0,0,3.5
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,SL Malinga,0,0,24,3,35,4.0,0,8.0,8.75
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,JJ Bumrah,0,0,24,2,31,4.0,0,12.0,7.75
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,RD Chahar,0,0,6,0,12,1.0,0,0,12.0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,HH Pandya,0,0,18,2,20,3.0,0,9.0,6.666666666666667
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,RV Uthappa,40,47,0,0,0,0.0,85.1063829787234,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,KD Karthik,3,9,0,0,0,0.0,33.333333333333336,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,AD Russell,0,1,13,0,34,2.1,0.0,0,15.69230769230769
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,N Rana,26,13,0,0,0,0.0,200.0,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,RK Singh,4,6,0,0,0,0.0,66.66666666666667,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,Q de Kock,30,23,0,0,0,0.0,130.43478260869566,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,S Sandeep Warrier,0,0,24,0,25,4.0,0,0,6.25
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,HF Gurney,0,0,18,0,20,3.0,0,0,6.666666666666667
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,RG Sharma,55,48,0,0,0,0.0,114.58333333333333,0,0
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,SP Narine,0,0,24,0,33,4.0,0,0,8.25
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,M Prasidh Krishna,0,0,18,1,22,3.0,0,18.0,7.333333333333333
Wankhede Stadium,Mumbai,2019-05-05,T20,Mumbai Indians v Kolkata Knight Riders,SA Yadav,46,27,0,0,0,0.0,170.37037037037038,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-05-07,T20,Mumbai Indians v Chennai Super Kings,F du Plessis,6,11,0,0,0,0.0,54.54545454545455,0,0
